config_hash,task_pool_id,wireless_index,wireless_seed,resource_scenario,workload_capacity_fraction,memory_available_gb_config,algorithm_seed,algorithm,strategy_bits
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,moderate,0.6,5.0,20261729,legacy_count_br,1010110101000001001000000000000000000000000100001010010000000000010010100000001000010000000101010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,moderate,0.6,5.0,20261729,random_feasible,1111100001000000000000000000100000000000000110000100010000010000010010011000010000000000010101100000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,moderate,0.6,5.0,20261729,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,moderate,0.6,5.0,20261729,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,moderate,0.6,5.0,20261729,qdp_oracle,0001010001000000001000000000000001010000000000001010010000000000001000110000000000000000001100000001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,highly_constrained,0.3,2.0,20261729,wa_mcbr,0010000000000000001000000000000000000000000000001010010000000000000000101000000000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,highly_constrained,0.3,2.0,20261729,wa_mcbr_swap,0000000001000000001000000000000000010000000000000010110000000000000000000000010000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,highly_constrained,0.3,2.0,20261729,capacity_greedy,0000000001000000001000000000000000010000000000000010110000000000000000000000010000000000000010000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,highly_constrained,0.3,2.0,20261729,lagrangian_relaxation,0000000001000000001000000000000000010000000000000010010000000000000000100000000000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,highly_constrained,0.3,2.0,20261729,legacy_count_br,0010000000000000001000000000000000000000000000001010010000000000000000101000000000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,highly_constrained,0.3,2.0,20261729,random_feasible,0011000001000000000000000000000000000000000000000000010000000000000000011000000000000000000101000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,highly_constrained,0.3,2.0,20261729,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,highly_constrained,0.3,2.0,20261729,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,0,20270729,highly_constrained,0.3,2.0,20261729,qdp_oracle,0000000001000000001000000000000000010000000000000010100000000000000000000000010000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,abundant,1.0,13.0,20261730,wa_mcbr,0010010001100000001000000000000000010000000010101000000100000000000010110000001000000000001101000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,abundant,1.0,13.0,20261730,wa_mcbr_swap,0010010001100000001000000000000000010000000010101000000100000000000010110000001000000000001101000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,abundant,1.0,13.0,20261730,capacity_greedy,0010010001000000001001000000000000010000000010101000000100000000000010110000001000000000001101000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,abundant,1.0,13.0,20261730,lagrangian_relaxation,0010000001000000001001000000000000011000000010000000000010010000000000101000000000000000001100000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,abundant,1.0,13.0,20261730,legacy_count_br,1110010101100000001000000100000001010000000010101000000100000000001010110000001001100000001101010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,abundant,1.0,13.0,20261730,random_feasible,1101000010110110101101101111010100011010001101001000010001010001011101111010010000000001101101001111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,abundant,1.0,13.0,20261730,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,abundant,1.0,13.0,20261730,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,abundant,1.0,13.0,20261730,qdp_oracle,0010010001100000001000000000000000010000000010101000000100000000000010110000001000000000001101000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,moderate,0.6,5.0,20261730,wa_mcbr,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,moderate,0.6,5.0,20261730,wa_mcbr_swap,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,moderate,0.6,5.0,20261730,capacity_greedy,0010000001000000001001000000000000010000000010101000000000000000000010110000001000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,moderate,0.6,5.0,20261730,lagrangian_relaxation,1010010001100000001000000100000000010000000010101000000100000000000010110000001000100000001101000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,moderate,0.6,5.0,20261730,legacy_count_br,0100010100100000001000000100000000010000000000000000001100000000111010010000001000110000000101010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,moderate,0.6,5.0,20261730,random_feasible,1100000000100000101000000100000000010000000100001000000000010000011000110000000000000000001101001101
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,moderate,0.6,5.0,20261730,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,moderate,0.6,5.0,20261730,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,moderate,0.6,5.0,20261730,qdp_oracle,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,highly_constrained,0.3,2.0,20261730,wa_mcbr,0000010000000000001000000000000000010000000000000000000000000000000010010000001000000000000101000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,highly_constrained,0.3,2.0,20261730,wa_mcbr_swap,0000000001000000001000000000000000010000000010000000000000000000000000110000000000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,highly_constrained,0.3,2.0,20261730,capacity_greedy,0000000001000000001001000000000000010000000010000000000000000000000000110000000000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,highly_constrained,0.3,2.0,20261730,lagrangian_relaxation,0000000001000000001000000000000000010000000010001000000000000000000000100000000000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,highly_constrained,0.3,2.0,20261730,legacy_count_br,0000010000000000001000000000000000010000000000000000000000000000000010010000001000000000000101000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,highly_constrained,0.3,2.0,20261730,random_feasible,0000000000000000001000000000000000010000000000001000000000000000000000110000000000000000001101000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,highly_constrained,0.3,2.0,20261730,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,highly_constrained,0.3,2.0,20261730,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,highly_constrained,0.3,2.0,20261730,qdp_oracle,0000000001000000001000000000000000010000000010000000000000000000000000110000000000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,abundant,1.0,13.0,20261731,wa_mcbr,1010000101000000001010000000000000000000000010100100010000000000001010010000011000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,abundant,1.0,13.0,20261731,wa_mcbr_swap,1010000101000000001000000000000000000000000010100100010000000000001010110000011000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,abundant,1.0,13.0,20261731,capacity_greedy,0010000001000000001010000000000000000000000010100100110000000000001010010000011000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,abundant,1.0,13.0,20261731,lagrangian_relaxation,0000000001000000001000000000000000010000000010000000100000000000000000000000010000000000000110000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,abundant,1.0,13.0,20261731,legacy_count_br,1111000101100001001000000000000000010000000110100100010000000000001010110000011000010000001101001001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,abundant,1.0,13.0,20261731,random_feasible,0011111011101001001101010000000100111000010011100011100001011100011011100001001101011100011011001111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,abundant,1.0,13.0,20261731,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,abundant,1.0,13.0,20261731,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,abundant,1.0,13.0,20261731,qdp_oracle,1010000101000000001000000000000000000000000010100100010000000000001010110000011000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,moderate,0.6,5.0,20261731,wa_mcbr,0010000001000000001000000000000000000000000010100100010000000000001010010000011000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,moderate,0.6,5.0,20261731,wa_mcbr_swap,0010000001000000001000000000000000000000000010100100100000000000001010010000011000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,moderate,0.6,5.0,20261731,capacity_greedy,0010000001000000001010000000000000000000000010100100100000000000001010010000010000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,moderate,0.6,5.0,20261731,lagrangian_relaxation,1010000101000001001000000000000000000000000010100100010000000000001010010000011000010000001101000001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,moderate,0.6,5.0,20261731,legacy_count_br,1111000001100001001000000000000000010000000100000100000000000000101000100000001000010000001001001001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,moderate,0.6,5.0,20261731,random_feasible,0011000001100001001000000000000000010000000010100000000000000000001010100000001001010000011001001001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,moderate,0.6,5.0,20261731,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,moderate,0.6,5.0,20261731,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,moderate,0.6,5.0,20261731,qdp_oracle,0010000001000000001000000000000000000000000010100100100000000000001010010000011000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,highly_constrained,0.3,2.0,20261731,wa_mcbr,0010000001000000001000000000000000010000000000000100000000000000001000000000001000000000001000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,highly_constrained,0.3,2.0,20261731,wa_mcbr_swap,0000000001000000001010000000000000000000000000000000100000000000000010010000010000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,highly_constrained,0.3,2.0,20261731,capacity_greedy,0000000001000000001010000000000000000000000000000000100000000000000010010000010000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,highly_constrained,0.3,2.0,20261731,lagrangian_relaxation,0010000001000000001000000000000000000000000010000000000000000000000010000000010000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,highly_constrained,0.3,2.0,20261731,legacy_count_br,0010000001000000001000000000000000010000000000000100000000000000001000000000001000000000001000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,highly_constrained,0.3,2.0,20261731,random_feasible,0010000001000000001000000000000000000000000010100000000000000000000010000000001000000000001000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,highly_constrained,0.3,2.0,20261731,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,highly_constrained,0.3,2.0,20261731,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,2,20270923,highly_constrained,0.3,2.0,20261731,qdp_oracle,0000000001000000001010000000000000000000000000000000100000000000000000010000010000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,abundant,1.0,13.0,20261732,wa_mcbr,0011000000000000000100000000000000010000000010001100110000000000100010110000000000000000001100000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,abundant,1.0,13.0,20261732,wa_mcbr_swap,0011000000000000000100000000000000010000000010001100110000000000100010110000000000000000001100000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,abundant,1.0,13.0,20261732,capacity_greedy,0011000000000000000100000000000000010000000010001100110000000000100010110000000000000000001100000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,abundant,1.0,13.0,20261732,lagrangian_relaxation,0000000001000000001100000000000000010000010010000000110000000000000000001000010000000000000100000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,abundant,1.0,13.0,20261732,legacy_count_br,0011110000000001000000000000000001010000000110001100110000000000101010110000000001000000001101110100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,abundant,1.0,13.0,20261732,random_feasible,1000111011011000001101000010111000001100101011101010100011110110110101001111001001011000111010010010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,abundant,1.0,13.0,20261732,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,abundant,1.0,13.0,20261732,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,abundant,1.0,13.0,20261732,qdp_oracle,0011000000000000000100000000000000010000000010001100110000000000100010110000000000000000001100000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,moderate,0.6,5.0,20261732,wa_mcbr,0011000000000000000100000000000000010000000010001000110000000000000010110000000000000000001100000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,moderate,0.6,5.0,20261732,wa_mcbr_swap,0001000000000000000100000000000000010000000010001100110000000000100010110000000000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,moderate,0.6,5.0,20261732,capacity_greedy,0001000000000000000100000000000000010000000010001100110000000000100010110000000000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,moderate,0.6,5.0,20261732,lagrangian_relaxation,0011010000000000000000000000000001010000000110001100110000000000101010110000000001000000001100000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,moderate,0.6,5.0,20261732,legacy_count_br,0011110000000001000100000000000001010000000110001000000000000000101010100000000001000000001101010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,moderate,0.6,5.0,20261732,random_feasible,1000110001001000000100000010000000000000100010101000100000000000100000001001000001010000011000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,moderate,0.6,5.0,20261732,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,moderate,0.6,5.0,20261732,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,moderate,0.6,5.0,20261732,qdp_oracle,0001000000000000000100000000000000010000000010001100110000000000100010110000000000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,highly_constrained,0.3,2.0,20261732,wa_mcbr,0011000001000000000000000000000001010000000010000000000000000000000000100000000000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,highly_constrained,0.3,2.0,20261732,wa_mcbr_swap,0000000000000000000100000000000000010000000010000000110000000000000010010000000000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,highly_constrained,0.3,2.0,20261732,capacity_greedy,0000000000000000000100000000000000010000000010000000110000000000000010010000000000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,highly_constrained,0.3,2.0,20261732,lagrangian_relaxation,0000000000000000000000000000000000010000000010001000110000000000000010100000000000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,highly_constrained,0.3,2.0,20261732,legacy_count_br,0011000001000000000000000000000001010000000010000000000000000000000000100000000000000000000100100000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,highly_constrained,0.3,2.0,20261732,random_feasible,0000000001000000000100000000000000000000000010001000100000000000100000001000000000000000001000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,highly_constrained,0.3,2.0,20261732,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,highly_constrained,0.3,2.0,20261732,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,3,20271020,highly_constrained,0.3,2.0,20261732,qdp_oracle,0000000000000000000100000000000000010000000010000000110000000000000000010000000000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,abundant,1.0,13.0,20261733,wa_mcbr,0010000001000000000010000000000000010000000010101000010100000000001010100000010000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,abundant,1.0,13.0,20261733,wa_mcbr_swap,0010000001000000000010000000000000010000000010101000010100000000001000100000010000010000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,abundant,1.0,13.0,20261733,capacity_greedy,0010000001000000000010000010000000010000000010101000010100000000001000100000010000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,abundant,1.0,13.0,20261733,lagrangian_relaxation,0010000001000000000010000010000000011000000010000000000000000000000000101100010000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,abundant,1.0,13.0,20261733,legacy_count_br,0111000001001000001010100000010000010000000010101100010100000000000010100000000101010000001101000001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,abundant,1.0,13.0,20261733,random_feasible,1000011110010111110000000110111101010100110000110001001001011110111100100001011101000001010100110001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,abundant,1.0,13.0,20261733,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,abundant,1.0,13.0,20261733,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,abundant,1.0,13.0,20261733,qdp_oracle,0010000001000000000010000000000000010000000010101000010100000000001000100000010000010000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,moderate,0.6,5.0,20261733,wa_mcbr,0010000001000000000010000000000000010000000010101000010100000000001000100000010000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,moderate,0.6,5.0,20261733,wa_mcbr_swap,0010000001000000000010000000000000010000000010101000010100000000001000100000010000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,moderate,0.6,5.0,20261733,capacity_greedy,0010000001000000000010000010000000010000000010101000000000000000001000100000010000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,moderate,0.6,5.0,20261733,lagrangian_relaxation,0110000001001000000010000000000000010000000010101000010100000000011000100000000001010000011101000001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,moderate,0.6,5.0,20261733,legacy_count_br,0110000001001000000010000100000000010000000010101000000100000000010010100000000101010000011101000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,moderate,0.6,5.0,20261733,random_feasible,1000010000000011000000000100100001010000000000100000001000000000111000100000001101000000010100100001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,moderate,0.6,5.0,20261733,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,moderate,0.6,5.0,20261733,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,moderate,0.6,5.0,20261733,qdp_oracle,0010000001000000000010000000000000010000000010101000010100000000001000100000010000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,highly_constrained,0.3,2.0,20261733,wa_mcbr,0010000000000000000010000000000000000000000010000000000100000000000010100000010000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,highly_constrained,0.3,2.0,20261733,wa_mcbr_swap,0000000001000000000010000000000000010000000010000000000000000000000000100000010000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,highly_constrained,0.3,2.0,20261733,capacity_greedy,0000000001000000000010000010000000010000000010000000000000000000000000000000010000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,highly_constrained,0.3,2.0,20261733,lagrangian_relaxation,0010000001000000000010000000000000010000000010000000000000000000000000100000000000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,highly_constrained,0.3,2.0,20261733,legacy_count_br,0010000000000000000010000000000000000000000010000000000100000000000010100000010000000000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,highly_constrained,0.3,2.0,20261733,random_feasible,0000000000000000000000000000000000010000000000100000000000000000001000100000000001000000010100000001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,highly_constrained,0.3,2.0,20261733,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,highly_constrained,0.3,2.0,20261733,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,4,20271117,highly_constrained,0.3,2.0,20261733,qdp_oracle,0000000001000000000010000000000000010000000010000000000000000000000000000000010000000000011100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,5,20271214,abundant,1.0,13.0,20261734,wa_mcbr,1011010001000000001000000000000000010000000100000000110000000000100010100000011000000000001100000000
